key,code,field_msc,gen,worked,q,fdeg,fext,fsym,fexc,fcc,logtime,depth,natt_talk
397f212a59770334cbda0dac4b66e570,E12,05 Combinatorics,1,1,0,0.0,0.0,0.0,0.0,1.0,0.7655,2,2
397f212a59770334cbda0dac4b66e570,E13,05 Combinatorics,1,0,0,0.0,0.75,0.5833,0.0,1.0,0.0165,5,1
397f212a59770334cbda0dac4b66e570,E14,05 Combinatorics,1,0,1,0.0,0.0833,0.3333,0.0,1.0,-0.7621,4,1
3992460f1c6e833b4d1014bd7ea4d5da,E1,60 Probability theory and stochastic processes,0,1,0,0.0,0.0833,0.0,0.0,0.0,2.3593,1,3
3992460f1c6e833b4d1014bd7ea4d5da,E2,60 Probability theory and stochastic processes,0,1,0,0.0,0.0,0.0,0.0,0.0,1.4191,1,2
3992460f1c6e833b4d1014bd7ea4d5da,E3,60 Probability theory and stochastic processes,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1368,1,2
3992460f1c6e833b4d1014bd7ea4d5da,E4,60 Probability theory and stochastic processes,0,1,0,1.0,0.3333,0.0,0.0,0.0,-0.4568,1,1
3992460f1c6e833b4d1014bd7ea4d5da,E5,60 Probability theory and stochastic processes,0,1,0,1.0,0.3333,0.0,0.0,0.0,0.3483,4,1
39d28695eda9e8a4cfeda6059f0569ac,E1,11 Number theory,1,0,1,0.0,1.0,0.0,0.0,1.0,-0.1823,0,0
39d28695eda9e8a4cfeda6059f0569ac,E2,11 Number theory,1,1,1,0.1667,0.6667,0.0,0.0,1.0,0.36,1,1
39d28695eda9e8a4cfeda6059f0569ac,E3,11 Number theory,0,0,0,0.9167,0.3333,0.0,0.0,0.0,-0.4834,1,1
39d28695eda9e8a4cfeda6059f0569ac,E4,11 Number theory,0,0,0,0.1667,0.9167,0.0,0.0,0.0,0.5208,3,1
39d28695eda9e8a4cfeda6059f0569ac,E5,11 Number theory,0,1,1,0.0,0.0,0.0,0.0,0.0,0.08,5,0
39f502c8569bf6538100048025e9eefa,E1,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.2025,0,1
39f502c8569bf6538100048025e9eefa,E2,14 Algebraic geometry,1,1,0,0.0,0.0,0.0,0.0,0.0,1.5404,1,3
39f502c8569bf6538100048025e9eefa,E3,14 Algebraic geometry,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.4055,2,1
39f502c8569bf6538100048025e9eefa,E4,14 Algebraic geometry,0,1,0,1.0,0.0,0.0,0.0,0.0,-0.0339,3,1
39f502c8569bf6538100048025e9eefa,E5,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.796,4,2
39fa360594736213f8882bd7651093d3,E1,53 Differential geometry,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2657,0,1
39fa360594736213f8882bd7651093d3,E2,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,2.221,2,1
39fa360594736213f8882bd7651093d3,E3,53 Differential geometry,0,1,1,0.0,0.0,0.0,0.0,0.25,1.2902,2,1
39fa360594736213f8882bd7651093d3,E4,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1527,3,1
39fa360594736213f8882bd7651093d3,E5,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.9167,0.4165,4,1
39fa360594736213f8882bd7651093d3,E6,53 Differential geometry,0,1,0,1.0,0.0833,0.0,0.0,0.0,0.5691,5,0
39fa360594736213f8882bd7651093d3,E7,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7178,5,0
39fa360594736213f8882bd7651093d3,E8,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7097,5,0
3ad3292e6cc36dd6337c5b0c63567c88,E1,52 Convex and discrete geometry,0,1,0,0.0,1.0,1.0,0.0,0.0,1.0176,0,1
3ad3292e6cc36dd6337c5b0c63567c88,E2,52 Convex and discrete geometry,0,1,0,0.0,1.0,1.0,0.0,0.0,0.7885,1,1
3ad3292e6cc36dd6337c5b0c63567c88,E3,52 Convex and discrete geometry,0,0,0,0.0,0.0,0.0,0.0,0.0833,-0.727,1,1
3ad3292e6cc36dd6337c5b0c63567c88,E4,52 Convex and discrete geometry,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5008,1,1
3ad3292e6cc36dd6337c5b0c63567c88,E5,52 Convex and discrete geometry,0,1,0,0.0,0.75,1.0,0.0,0.0,0.3365,0,1
3ad3292e6cc36dd6337c5b0c63567c88,E6,52 Convex and discrete geometry,0,0,0,0.0,1.0,0.0,0.0,0.1667,-0.4834,1,1
3ad3292e6cc36dd6337c5b0c63567c88,E7,52 Convex and discrete geometry,0,0,0,0.0,0.1667,0.0,0.0,0.1667,-1.0033,1,1
3ad3292e6cc36dd6337c5b0c63567c88,E8,52 Convex and discrete geometry,0,1,0,1.0,1.0,0.5833,0.0,0.0,-1.0498,5,1
3ad3292e6cc36dd6337c5b0c63567c88,E9,52 Convex and discrete geometry,0,0,1,0.0,1.0,0.0,0.0,1.0,0.8035,6,1
3addb52140384028c479f5e61da5827e,E1,11 Number theory,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.3218,3,1
3addb52140384028c479f5e61da5827e,E2,11 Number theory,0,1,0,0.0833,0.0,0.75,0.0,1.0,0.3001,4,1
3addb52140384028c479f5e61da5827e,E3,11 Number theory,0,0,0,0.0,0.6667,0.9167,0.0,0.0,0.0953,4,1
3b0e03c84c4292313dc649b49f6aa2f3,E1,81 Quantum theory,1,1,0,0.0,0.6667,1.0,0.0,1.0,-0.0513,0,0
3b0e03c84c4292313dc649b49f6aa2f3,E2,81 Quantum theory,0,0,0,0.0,0.0,1.0,0.0,1.0,-0.6931,1,1
3b0e03c84c4292313dc649b49f6aa2f3,E3,81 Quantum theory,0,1,0,0.0,1.0,0.0,0.0,0.0,1.3863,1,2
3b0e03c84c4292313dc649b49f6aa2f3,E4,81 Quantum theory,0,1,0,0.0,0.9167,0.3333,0.0,0.0,0.8329,3,1
3b0e03c84c4292313dc649b49f6aa2f3,E5,81 Quantum theory,0,0,1,0.0,0.0,0.0,0.0,1.0,-0.5108,6,1
3bee4bb2b895cd87502acb1103cc63c1,E1,20 Group theory and generalizations,1,0,0,0.0,1.0,1.0,0.0,0.0,0.4595,2,1
3bee4bb2b895cd87502acb1103cc63c1,E2,20 Group theory and generalizations,0,0,0,0.0,1.0,1.0,0.0,0.0,-0.568,3,1
3bee4bb2b895cd87502acb1103cc63c1,E3,20 Group theory and generalizations,1,1,0,0.4167,0.9167,0.0,0.0,1.0,1.5926,3,2
3bee4bb2b895cd87502acb1103cc63c1,E4,20 Group theory and generalizations,0,0,0,0.0,1.0,1.0,0.0,0.0,0.5785,3,1
3bee4bb2b895cd87502acb1103cc63c1,E5,20 Group theory and generalizations,0,0,0,0.0,0.0,1.0,0.0,0.0,0.1398,3,1
3bee4bb2b895cd87502acb1103cc63c1,E6,20 Group theory and generalizations,1,1,0,0.4167,0.9167,1.0,0.0,1.0,1.0116,4,1
3bee4bb2b895cd87502acb1103cc63c1,E7,20 Group theory and generalizations,1,0,0,0.4167,0.9167,1.0,0.0,1.0,-0.7621,4,1
3bee4bb2b895cd87502acb1103cc63c1,E8,20 Group theory and generalizations,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.5108,7,1
3c7cb819d244a8dd49411b357cc6689f,E1,52 Convex and discrete geometry,0,0,0,1.0,1.0,0.5833,0.0,0.0,0.2364,0,1
3c7cb819d244a8dd49411b357cc6689f,E2,52 Convex and discrete geometry,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1398,0,1
3c7cb819d244a8dd49411b357cc6689f,E3,52 Convex and discrete geometry,0,0,0,0.0,1.0,1.0,1.0,0.0,1.2763,0,3
3c7cb819d244a8dd49411b357cc6689f,E4,52 Convex and discrete geometry,0,0,1,0.0,0.0,0.0,0.0,1.0,-0.3808,0,1
3c7cb819d244a8dd49411b357cc6689f,E5,52 Convex and discrete geometry,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0328,0,1
3c7cb819d244a8dd49411b357cc6689f,E6,52 Convex and discrete geometry,0,0,1,0.0,0.0,0.0,0.0,0.0,0.3124,0,1
3c7cb819d244a8dd49411b357cc6689f,E7,52 Convex and discrete geometry,1,1,0,0.0833,0.0,0.0,0.0,1.0,0.8685,1,1
3c7cb819d244a8dd49411b357cc6689f,E8,52 Convex and discrete geometry,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
3c7cb819d244a8dd49411b357cc6689f,E9,52 Convex and discrete geometry,0,0,1,0.0833,0.0,0.0,0.0,1.0,0.1398,5,1
3c7cb819d244a8dd49411b357cc6689f,E10,52 Convex and discrete geometry,0,0,1,0.0,0.0,1.0,0.0,0.0,-0.539,5,1
3d2591893849abbb138cfc483e917750,E1,"94 Information and communication, circuits",0,1,0,0.5833,0.0,0.0,0.0,1.0,-0.5978,0,1
3d2591893849abbb138cfc483e917750,E2,"94 Information and communication, circuits",1,1,0,0.0,1.0,1.0,0.0,0.75,0.7655,0,2
3d2591893849abbb138cfc483e917750,E3,"94 Information and communication, circuits",0,0,1,1.0,1.0,1.0,0.0,1.0,-0.7985,0,1
3d2591893849abbb138cfc483e917750,E4,"94 Information and communication, circuits",1,1,0,0.0,0.0,0.0,0.0,0.8333,1.0818,1,2
3d2591893849abbb138cfc483e917750,E5,"94 Information and communication, circuits",0,1,1,0.6667,0.0,0.0,0.0,0.0,-0.4568,2,1
3d2591893849abbb138cfc483e917750,E6,"94 Information and communication, circuits",0,1,1,0.0,1.0,0.0,0.0,1.0,0.3124,4,1
3d2591893849abbb138cfc483e917750,E7,"94 Information and communication, circuits",1,1,0,1.0,0.4167,0.0,0.0,1.0,0.7655,6,1
3d5d596aa0a15a02a58f0d06c295fde5,E1,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9491,2,1
3d5d596aa0a15a02a58f0d06c295fde5,E2,53 Differential geometry,0,1,0,0.0,0.0833,0.0,0.0,1.0,0.597,2,2
3d5d596aa0a15a02a58f0d06c295fde5,E3,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9426,1,1
3d5d596aa0a15a02a58f0d06c295fde5,E4,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,1.204,1,2
3d5d596aa0a15a02a58f0d06c295fde5,E5,53 Differential geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.087,4,1
3d5d596aa0a15a02a58f0d06c295fde5,E6,53 Differential geometry,0,1,0,1.0,0.0,0.0,0.0,0.0,1.1939,4,1
3d5d596aa0a15a02a58f0d06c295fde5,E7,53 Differential geometry,0,0,1,0.0,0.0,0.0,0.0,0.0,0.4274,,0
3d827b7ef014be560408547df39d350d,E1,74 Mechanics of deformable solids,0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0498,0,1
3d827b7ef014be560408547df39d350d,E2,74 Mechanics of deformable solids,1,0,0,0.0,1.0,0.0,0.0,1.0,0.4383,6,1
3d827b7ef014be560408547df39d350d,E3,74 Mechanics of deformable solids,1,1,0,0.25,0.0,0.1667,0.0,0.0,1.411,7,1
3d827b7ef014be560408547df39d350d,E4,74 Mechanics of deformable solids,1,0,1,0.0,1.0,0.0,0.0,0.0,0.1542,7,0
3da75f5f4cfe71394d64560f37c24c28,E1,35 Partial differential equations,0,1,0,0.0,0.0,1.0,0.0,0.0,0.1961,0,1
3da75f5f4cfe71394d64560f37c24c28,E2,35 Partial differential equations,0,0,0,0.0,0.0,0.0,0.0,0.0,0.734,0,0
3da75f5f4cfe71394d64560f37c24c28,E3,35 Partial differential equations,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
3da75f5f4cfe71394d64560f37c24c28,E4,35 Partial differential equations,1,1,0,0.0,0.0,0.0,0.0,1.0,0.08,0,1
3da75f5f4cfe71394d64560f37c24c28,E5,35 Partial differential equations,0,0,0,0.0,0.0,0.0,0.0,1.0,0.3001,0,1
3da75f5f4cfe71394d64560f37c24c28,E6,35 Partial differential equations,1,1,1,0.8333,0.0,0.0,0.0,1.0,-1.0498,0,1
3da75f5f4cfe71394d64560f37c24c28,E7,35 Partial differential equations,1,1,0,1.0,0.0,0.0,0.0,1.0,0.2231,1,2
3da75f5f4cfe71394d64560f37c24c28,E8,35 Partial differential equations,0,1,0,1.0,0.0,0.0,0.0,1.0,-0.8755,1,1
3da75f5f4cfe71394d64560f37c24c28,E9,35 Partial differential equations,1,1,0,0.0,0.0,0.0,0.0,0.0,0.9029,3,2
3da75f5f4cfe71394d64560f37c24c28,E10,35 Partial differential equations,0,1,0,0.0,1.0,0.5833,0.0,1.0,1.2528,4,1
3da75f5f4cfe71394d64560f37c24c28,E11,35 Partial differential equations,0,0,0,0.0,0.0,0.0,0.0,1.0,-0.069,5,1
3db84d640251a24a263523bf333bf547,E1,11 Number theory,0,1,1,0.0,0.0,0.0,0.0,0.0,0.5306,3,1
3db84d640251a24a263523bf333bf547,E2,11 Number theory,1,1,0,1.0,0.0,0.0,0.0,0.0,1.7834,4,1
3db84d640251a24a263523bf333bf547,E3,11 Number theory,1,1,1,0.9167,0.0,0.4167,0.0,1.0,0.449,4,1
3db84d640251a24a263523bf333bf547,E4,11 Number theory,0,1,1,0.1667,0.0,0.0,0.0,0.0,0.55,6,2
3de05d887341c4494756db727c679a02,E1,11 Number theory,0,0,0,0.25,0.0833,0.0,0.0,0.0,-0.2442,3,1
3de05d887341c4494756db727c679a02,E2,11 Number theory,0,1,0,0.75,0.3333,0.0,0.0,0.9167,0.3716,3,1
3e2715cc9f5a6925433413840318552f,E1,57 Manifolds and cell complexes,0,0,0,1.0,1.0,1.0,0.0,0.0,0.1252,0,2
3e2715cc9f5a6925433413840318552f,E2,57 Manifolds and cell complexes,0,1,0,1.0,0.5,0.1667,0.0,0.0,-0.8362,0,1
3e2715cc9f5a6925433413840318552f,E3,57 Manifolds and cell complexes,0,0,0,0.0,0.6667,0.0,0.0,0.6667,0.5108,0,2
3e2715cc9f5a6925433413840318552f,E4,57 Manifolds and cell complexes,0,1,0,1.0,0.0,0.0,0.0,0.0,-0.2231,0,1
3e2715cc9f5a6925433413840318552f,E5,57 Manifolds and cell complexes,0,0,0,0.0,1.0,0.0,0.0,1.0,0.4274,1,1
3e2715cc9f5a6925433413840318552f,E6,57 Manifolds and cell complexes,0,0,0,0.0,0.9167,0.0,0.0,1.0,-0.0513,1,0
3e2715cc9f5a6925433413840318552f,E7,57 Manifolds and cell complexes,0,0,1,0.0,0.0,0.0,0.0,0.0,-0.3567,3,1
3e2715cc9f5a6925433413840318552f,E8,57 Manifolds and cell complexes,1,1,0,0.0,0.0,0.0,0.0,0.0,0.3483,4,1
3eb4405c0648d7124fa6126cd4da80a9,E1,14 Algebraic geometry,1,0,0,0.0,0.75,1.0,0.0,0.0,0.796,0,1
3eb4405c0648d7124fa6126cd4da80a9,E2,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.4834,0,1
3eb4405c0648d7124fa6126cd4da80a9,E3,14 Algebraic geometry,0,1,0,0.5833,0.25,0.0,0.0,0.0,0.4055,3,1
3eb4405c0648d7124fa6126cd4da80a9,E4,14 Algebraic geometry,,1,0,0.0,0.0,0.0,0.0,0.0,2.0412,3,1
3eb4405c0648d7124fa6126cd4da80a9,E5,14 Algebraic geometry,1,1,0,0.0,0.5,0.0,0.0,0.0,2.0498,1,2
3eb4405c0648d7124fa6126cd4da80a9,E6,14 Algebraic geometry,1,1,0,0.0,0.0,0.25,0.0,0.0,1.5369,4,1
3efe28a6cf010d12845b18e8d2e3ba5e,E1,53 Differential geometry,0,1,0,0.0,0.1667,0.4167,0.0,0.0,1.1735,0,1
3efe28a6cf010d12845b18e8d2e3ba5e,E2,53 Differential geometry,1,1,0,0.0,0.25,1.0,0.0,0.0,2.378,0,2
3efe28a6cf010d12845b18e8d2e3ba5e,E3,53 Differential geometry,1,0,0,0.0,0.0,0.0,0.0,1.0,0.3716,0,1
3f6aac252423b2503b34cfe0c1a7d8e6,E1,47 Operator theory,0,0,0,0.5,1.0,0.0,0.0,0.0,-0.4308,0,1
3f6aac252423b2503b34cfe0c1a7d8e6,E2,47 Operator theory,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.3331,0,1
3f6aac252423b2503b34cfe0c1a7d8e6,E3,47 Operator theory,0,0,0,0.0,1.0,1.0,0.0,1.0,0.8755,1,1
3f6aac252423b2503b34cfe0c1a7d8e6,E4,47 Operator theory,0,1,0,0.0,0.0,0.0,0.0,0.0,-0.8362,1,1
3f6aac252423b2503b34cfe0c1a7d8e6,E5,47 Operator theory,0,0,1,0.0,0.0,0.0,0.0,0.0,-0.4308,1,1
3f6aac252423b2503b34cfe0c1a7d8e6,E6,47 Operator theory,0,0,1,0.1667,1.0,0.0,0.0,0.0,1.0176,1,1
3f6aac252423b2503b34cfe0c1a7d8e6,E7,47 Operator theory,1,1,0,0.3333,0.0,0.0,0.0,0.0,0.1961,2,1
3f6aac252423b2503b34cfe0c1a7d8e6,E8,47 Operator theory,0,1,0,1.0,0.75,0.0,0.0,0.0,1.5651,5,1
3f6aac252423b2503b34cfe0c1a7d8e6,E9,47 Operator theory,0,1,0,0.0,0.75,0.0,0.0,0.0,1.4547,5,1
3f6aac252423b2503b34cfe0c1a7d8e6,E10,47 Operator theory,0,0,1,0.0,1.0,0.75,0.0,0.0,1.1042,1,2
3f9292eb973d617f22a1bf166c0313d6,E1,14 Algebraic geometry,0,1,0,0.5,0.1667,0.0,0.0,0.0,0.8256,0,1
3f9292eb973d617f22a1bf166c0313d6,E2,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,1.7973,0,1
3f9292eb973d617f22a1bf166c0313d6,E3,14 Algebraic geometry,0,0,0,0.1667,0.0833,0.0,0.0,0.0,-0.2442,0,1
3f9292eb973d617f22a1bf166c0313d6,E4,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.633,0,1
3f9292eb973d617f22a1bf166c0313d6,E5,14 Algebraic geometry,0,0,0,0.0,0.6667,0.0,0.0,0.0,0.55,0,1
3f9292eb973d617f22a1bf166c0313d6,E6,14 Algebraic geometry,0,1,0,0.0,0.75,0.0,0.0,1.0,1.3218,2,1
3f9292eb973d617f22a1bf166c0313d6,E7,14 Algebraic geometry,1,1,1,0.0,0.0,0.0,0.0,1.0,-0.1823,2,1
3f9292eb973d617f22a1bf166c0313d6,E8,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3716,4,1
3f9292eb973d617f22a1bf166c0313d6,E9,14 Algebraic geometry,0,1,0,0.0,0.0,1.0,0.0,0.0,0.7498,4,1
3f9292eb973d617f22a1bf166c0313d6,E10,14 Algebraic geometry,1,1,0,0.0,0.75,0.0,0.0,0.75,0.0953,2,1
3f9292eb973d617f22a1bf166c0313d6,E11,14 Algebraic geometry,0,1,0,0.0833,0.0,0.0,0.0,0.0,-0.1241,4,1
3f941504127fdb83c809d1b3fe19619b,E1,"82 Statistical mechanics, structure of matter",0,0,0,0.0,0.0,0.0,0.0,0.0,0.2495,0,1
3f941504127fdb83c809d1b3fe19619b,E2,"82 Statistical mechanics, structure of matter",1,0,0,1.0,0.5,0.0,0.0,1.0,0.7577,0,2
3f941504127fdb83c809d1b3fe19619b,E3,"82 Statistical mechanics, structure of matter",0,0,0,0.0,0.0,0.0,0.0,0.0,-0.4834,0,1
3f941504127fdb83c809d1b3fe19619b,E4,"82 Statistical mechanics, structure of matter",0,1,1,0.0,1.0,0.0,0.0,0.0,0.47,0,1
3f941504127fdb83c809d1b3fe19619b,E5,"82 Statistical mechanics, structure of matter",0,0,0,0.3333,0.25,0.0,0.0,0.0,0.7655,1,1
3f941504127fdb83c809d1b3fe19619b,E6,"82 Statistical mechanics, structure of matter",0,0,0,0.0,0.0,0.0,0.0,0.0,0.0165,1,1
3f941504127fdb83c809d1b3fe19619b,E7,"82 Statistical mechanics, structure of matter",0,0,1,0.0,0.0,0.0,0.0,0.0,0.8035,1,1
3f941504127fdb83c809d1b3fe19619b,E8,"82 Statistical mechanics, structure of matter",0,0,0,0.0,0.0,0.0,0.0,0.0,-1.0986,0,0
3fc202e66ed916686b07f2de2f280a9f,E1,05 Combinatorics,0,0,0,0.0833,0.0833,0.0,0.0,0.0,-0.727,0,1
3fc202e66ed916686b07f2de2f280a9f,E2,05 Combinatorics,0,1,0,0.0,0.0,0.25,0.0,0.0,0.6592,0,1
3fc202e66ed916686b07f2de2f280a9f,E3,05 Combinatorics,1,1,0,0.0,0.0,0.5,0.0,1.0,-0.087,0,1
3fc202e66ed916686b07f2de2f280a9f,E4,05 Combinatorics,0,1,0,0.25,0.0,0.0,0.0,0.0,0.6419,3,1
3fc202e66ed916686b07f2de2f280a9f,E5,05 Combinatorics,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0953,3,1
3fc202e66ed916686b07f2de2f280a9f,E6,05 Combinatorics,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0513,3,1
3fc202e66ed916686b07f2de2f280a9f,E7,05 Combinatorics,0,0,0,0.0,0.9167,0.0,0.0,0.8333,-0.2657,6,1
3fc202e66ed916686b07f2de2f280a9f,E8,05 Combinatorics,0,1,0,0.0,1.0,0.0,0.0,0.0,-0.1054,6,1
3fc202e66ed916686b07f2de2f280a9f,E9,05 Combinatorics,0,1,0,0.0,0.1667,0.0,0.0,0.0,0.1398,6,1
3fc202e66ed916686b07f2de2f280a9f,E10,05 Combinatorics,0,1,1,0.0,0.0,0.1667,0.0,0.0,1.626,6,1
3fd5618632706b6b938c675072ea2648,E1,11 Number theory,,1,0,0.0,0.0,1.0,0.0,0.0,-0.568,0,1
3fd5618632706b6b938c675072ea2648,E2,11 Number theory,0,1,0,0.0,1.0,1.0,0.0,0.0,0.4595,1,2
3fd5618632706b6b938c675072ea2648,E3,11 Number theory,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2231,1,1
3fd5618632706b6b938c675072ea2648,E4,11 Number theory,0,1,0,0.5833,0.0,1.0,0.0,0.0,0.36,1,1
3fd5618632706b6b938c675072ea2648,E5,11 Number theory,1,1,0,0.0,1.0,0.0,0.0,1.0,-0.4568,2,1
3fd5618632706b6b938c675072ea2648,E6,11 Number theory,0,0,1,0.0,0.0,0.0,0.0,0.0,0.6931,2,1
3fd5618632706b6b938c675072ea2648,E7,11 Number theory,0,0,0,0.0,1.0,0.5,0.0,0.0,-0.7985,3,1
3fd5618632706b6b938c675072ea2648,E8,11 Number theory,1,1,0,0.0,0.6667,0.0,0.0,1.0,-0.4055,6,1
3fd5618632706b6b938c675072ea2648,E9,11 Number theory,0,0,1,0.0,0.0,1.0,0.0,0.0,-1.5294,4,0
3febdcfa097c3805071953c4aca7d208,E1,03 Mathematical logic and foundations,1,1,0,0.0,0.0,0.25,0.0,1.0,-0.087,0,1
3febdcfa097c3805071953c4aca7d208,E2,03 Mathematical logic and foundations,1,1,0,0.0,0.0,0.0,0.0,0.0,1.4663,0,2
3febdcfa097c3805071953c4aca7d208,E3,03 Mathematical logic and foundations,1,1,1,0.0,0.0,0.0,0.0,1.0,1.7434,4,1
3fed4a408fef28d0dd296c03734f33e6,E1,14 Algebraic geometry,0,0,0,1.0,0.1667,0.0,0.0,0.0,-0.2877,0,1
3fed4a408fef28d0dd296c03734f33e6,E2,14 Algebraic geometry,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2364,0,1
3fed4a408fef28d0dd296c03734f33e6,E3,14 Algebraic geometry,0,1,0,0.0,0.0833,0.75,0.0,0.0,0.7655,0,1
3fed4a408fef28d0dd296c03734f33e6,E4,14 Algebraic geometry,0,1,0,0.5,0.25,1.0,0.0,0.0,0.7498,1,1
3fed4a408fef28d0dd296c03734f33e6,E5,14 Algebraic geometry,1,1,1,0.0,0.0833,0.6667,0.0,1.0,-0.539,2,1
3fed4a408fef28d0dd296c03734f33e6,E6,14 Algebraic geometry,0,1,0,1.0,0.75,0.0,0.0,0.0,-0.6604,4,1
3fed4a408fef28d0dd296c03734f33e6,E7,14 Algebraic geometry,1,0,0,0.0,0.0,0.0,0.0,1.0,-0.2657,5,1
3fed4a408fef28d0dd296c03734f33e6,E8,14 Algebraic geometry,0,1,1,0.9167,1.0,0.0,0.0,0.0,-0.5108,3,1
3fed4a408fef28d0dd296c03734f33e6,E9,14 Algebraic geometry,0,0,1,1.0,0.0,0.0,0.0,0.0,-1.1499,5,1
3fed4a408fef28d0dd296c03734f33e6,E10,14 Algebraic geometry,0,0,1,0.0,0.0,0.0,0.0,1.0,-1.1499,4,1
401111225c789869fcd179a5df6d953f,E1,"22 Topological groups, Lie groups",0,0,0,0.0,0.0,0.0,0.0,0.0,0.4274,3,1
401111225c789869fcd179a5df6d953f,E2,"22 Topological groups, Lie groups",1,1,0,0.1667,0.0,0.0,0.0,0.0,2.3734,7,1
4027abdfd4808f0525f9b90eef9ac981,E1,14 Algebraic geometry,0,1,0,0.9167,0.0,0.0,0.0,0.0,-0.3102,0,1
4027abdfd4808f0525f9b90eef9ac981,E2,14 Algebraic geometry,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0328,1,1
4027abdfd4808f0525f9b90eef9ac981,E3,14 Algebraic geometry,1,0,0,0.0,0.0,0.0,0.0,1.0,-0.087,1,1
4049eecf356c3b3c88e4a6720e59de8b,E1,68 Computer science,0,0,0,1.0,0.9167,0.0,0.0,0.0,-0.568,0,1
4049eecf356c3b3c88e4a6720e59de8b,E2,68 Computer science,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5404,0,1
4049eecf356c3b3c88e4a6720e59de8b,E3,68 Computer science,0,1,0,0.0,0.75,0.9167,0.0,0.4167,-0.087,1,1
4049eecf356c3b3c88e4a6720e59de8b,E4,68 Computer science,0,1,0,0.0,0.75,0.0,0.0,0.4167,-0.3808,1,1
40b4d7f33cad9cd25e6afb62dbd73d67,E1,11 Number theory,0,0,0,0.0833,0.0833,0.0,0.0,1.0,0.2364,0,1
40b4d7f33cad9cd25e6afb62dbd73d67,E2,11 Number theory,1,0,0,0.0,0.0,1.0,0.0,0.0,-0.3331,2,1
40b4d7f33cad9cd25e6afb62dbd73d67,E3,11 Number theory,1,0,0,0.0,0.1667,0.0,0.0,0.0,-0.539,3,1
4111ce347ff5183c6fb67206d248d2a3,E1,14 Algebraic geometry,0,1,0,0.8333,0.4167,1.0,0.0,0.0,0.4274,0,1
4111ce347ff5183c6fb67206d248d2a3,E2,14 Algebraic geometry,1,1,0,1.0,0.0833,0.0,0.0,0.9167,1.0874,1,1
4111ce347ff5183c6fb67206d248d2a3,E3,14 Algebraic geometry,0,1,0,0.8333,0.0,0.6667,0.0,0.0,1.6292,1,2
4111ce347ff5183c6fb67206d248d2a3,E4,14 Algebraic geometry,1,1,0,1.0,0.0833,0.0,0.0,1.0,0.8755,2,1
4111ce347ff5183c6fb67206d248d2a3,E5,14 Algebraic geometry,1,1,0,1.0,0.1667,0.0,0.0,1.0,1.4702,2,1
4111ce347ff5183c6fb67206d248d2a3,E6,14 Algebraic geometry,1,1,0,1.0,0.9167,0.0,0.0,1.0,0.8183,4,1
4111ce347ff5183c6fb67206d248d2a3,E7,14 Algebraic geometry,1,1,0,0.0,0.0,0.0,0.0,0.0,1.2528,4,1
4169bfa6f25c30a2a2b20dc919bf9061,E1,"58 Global analysis, analysis on manifolds",0,0,0,0.0,0.8333,1.0,0.0,0.0,-0.0168,3,1
4169bfa6f25c30a2a2b20dc919bf9061,E2,"58 Global analysis, analysis on manifolds",0,0,0,0.0,0.8333,1.0,0.0,0.0,0.08,3,1
4169bfa6f25c30a2a2b20dc919bf9061,E3,"58 Global analysis, analysis on manifolds",0,0,1,0.0,0.0,0.0,0.0,1.0,0.4595,1,0
